,Year,Organization,Type,Designation,Standing,Allocation
2299,2017,"Students for Sensible Drug Policy, UC Berkeley Chapter",SAG,Political & Advocacy RSO,7,600.0
2300,2017,Speak Out Now,SAG,Political & Advocacy RSO,1,400.0
2301,2017,Students Organize for Syria at Berkeley,SAG,Political & Advocacy RSO,2,400.0
2302,2017,Students United for Reproductive Justice at Berkeley,SAG,Political & Advocacy RSO,2,400.0
2303,2017,Surf Team at Berkeley,SAG,Recreational RSO,7,600.0
2304,2017,T.I.n.Y. Chinese Theatre Group,SAG,Performing Arts RSO,2,400.0
2305,2017,Taiwanese American Student Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,21,2200.0
2306,2017,Taiwanese Student Association,SAG,Cultural & Identity/International RSO,21,2700.0
2307,2017,TBD Comedy,SAG,Performing Arts RSO,4,500.0
2308,2017,Telegraph Green,SAG,Environmental & Sustainability RSO,1,200.0
2309,2017,Thai Students Association,SAG,Cultural & Identity/International RSO,1,400.0
2310,2017,The Bearettes Drill Team at Berkeley,SAG,Performing Arts RSO,2,400.0
2311,2017,The Berkeley Forum,SAG,Professional RSO,6,5000.0
2312,2017,The Californians,SAG,Sponsored RSO,15,2100.0
2313,2017,The Classical Forum at Berkeley,SAG,Academic RSO,3,500.0
2314,2017,Lobby Days Coalition at Berkeley,SAG,Political & Advocacy RSO,3,500.0
2315,2017,Theatrical,SAG,Performing Arts RSO,2,0.0
2316,2017,Thrive Dance Company,SAG,Performing Arts RSO,5,500.0
2317,2017,Tikvah: Students for Israel,SAG,Political & Advocacy RSO,1,400.0
2318,2017,Tiny House in My Backyard,SAG,Environmental & Sustainability RSO,3,500.0
2319,2017,Turkish Student Association at Berkeley,SAG,Cultural & Identity/International RSO,1,400.0
2320,2017,UC Berkeley Model United Nations,SAG,Academic RSO,25,8900.0
2321,2017,UC Jazz Ensembles,SAG,Performing Arts RSO,30,2500.0
2322,2017,UC Rally Committee,SAG,Service RSO,117,36500.0
2323,2017,Undergraduate Laboratory at Berkeley,SAG,Academic RSO,1,400.0
2324,2017,Undergraduate Communications Association,SAG,Academic RSO,3,500.0
2325,2017,Undergraduate Composers Club,SAG,Performing Arts RSO,1,400.0
2326,2017,Undergraduate Economics Association,SAG,Academic RSO,17,600.0
2327,2017,Undergraduate Finance Association|Undergraduate Management Consulting Group,SAG,Professional RSO,10,300.0
2328,2017,Undergraduate Marketing Association,SAG,Academic RSO,21,600.0
2329,2017,Undergraduate Political Science Association,SAG,Academic RSO,1,400.0
2330,2017,Student Association for Applied Statistics,SAG,Academic RSO,3,500.0
2331,2017,Undergraduate Women in Economics at Berkeley,SAG,Cultural & Identity/Women Interest RSO,1,400.0
2332,2017,United Nations Association of Berkeley,SAG,Service RSO,5,400.0
2333,2017,United Pre-Health Peers,SAG,Academic RSO,1,400.0
2334,2017,UpSync,SAG,Professional RSO,2,0.0
2335,2017,Valley Consulting Group,SAG,Professional RSO,2,400.0
2336,2017,VISION,SAG,Cultural & Identity/International RSO,6,500.0
2337,2017,Voyager Consulting,SAG,Professional RSO,4,500.0
2338,2017,Womxn in Mathematics at Berkeley,SAG,Cultural & Identity/Women Interest RSO,4,500.0
2339,2017,Wrestling Club at Berkeley,SAG,Recreational RSO,2,400.0
2340,2017,Yemeni Student Association of Berkeley,SAG,Cultural & Identity/International RSO,2,400.0
2341,2017,Zahanat,SAG,Performing Arts RSO,1,400.0
2342,2017,100 Strong: Female Mentorship and Leadership Development,SISG,Service RSO,4,600.0
2343,2017,Academic Cultural Enrichment Coaches,SISG,Service RSO,2,500.0
2344,2017,Alternative Breaks,SISG,Service RSO,15,2650.0
2345,2017,Bone Health Initiative,SISG,Health & Wellness RSO,3,600.0
2346,2017,American Red Cross at Cal,SISG,Service RSO,13,6000.0
2347,2017,Amnesty International,SISG,Service RSO,8,800.0
2348,2017,ANova,SISG,Service RSO,2,0.0
2349,2017,Anti-Trafficking Coalition at Berkeley,SISG,Service RSO,9,1500.0
2350,2017,"Asha for Education, Berkeley",SISG,Service RSO,13,1400.0
2351,2017,Asian American and Pacific Islander Health Research Group,SISG,Health & Wellness RSO,4,800.0
2352,2017,ASUC Student Legal Clinic,SISG,Service RSO,34,500.0
2353,2017,Bay Area Environmentally Aware Consulting Network,SISG,Environmental & Sustainability RSO,9,400.0
2354,2017,Bears for Elder Welfare,SISG,Service RSO,6,436.0
2355,2017,Bears for Palestine,SISG,Cultural & Identity/International RSO,3,500.0
2356,2017,Berkeley Cambodian Students Association,SISG,Cultural & Identity/International RSO,3,800.0
2357,2017,Berkeley Disaster Team,SISG,Service RSO,2,150.0
2358,2017,Berkeley Medical Reserve Corps,SISG,Health & Wellness RSO,4,600.0
2359,2017,Best Buddies at Berkeley,SISG,Service RSO,11,530.0
2360,2017,Bhagat Puran Singh Health Initiative at Berkeley,SISG,Health & Wellness RSO,3,600.0
2361,2017,Big Ideas@Berkeley,SISG,Service RSO,1,400.0
2362,2017,Blood Pressure Project,SISG,Service RSO,4,500.0
2363,2017,"Blueprint, Technology for Nonprofits",SISG,Service RSO,6,600.0
2364,2017,Body Peace,SISG,Health & Wellness RSO,5,235.0
2365,2017,bridges Multicultural Resource Center,SISG,Sponsored RSO,21,33500.0
2366,2017,Cal Habitat for Humanity,SISG,Service RSO,18,2500.0
2367,2017,Cal Community Music,SISG,Performing Arts RSO,32,425.0
2368,2017,Cal Queer & Asian,SISG,Cultural & Identity/LGBTQ+ RSO,8,1100.0
2369,2017,Cal Veterans Group,SISG,Cultural & Identity/Cultural & Ethnic RSO,9,2467.0
2370,2017,California Public Interest Research Group,SISG,Political & Advocacy RSO,12,800.0
2371,2017,Central Americans for Empowerment at Berkeley,SISG,Cultural & Identity/International RSO,1,500.0
2372,2017,Chicanx/Latinx Architecture Student Association,SISG,Cultural & Identity/Cultural & Ethnic RSO,4,400.0
2373,2017,Chicano(a)s/Latino(a)s in Health Education,SISG,Cultural & Identity/Cultural & Ethnic RSO,27,3000.0
2374,2017,Children of the Andes,SISG,Service RSO,1,400.0
2375,2017,Colleges Against Cancer,SISG,Service RSO,14,500.0
2376,2017,Computer Science Mentors,SISG,Departmental RSO,2,0.0
2377,2017,Confi,SISG,Health & Wellness RSO,2,300.0
2378,2017,Cook n' Serve,SISG,Service RSO,1,500.0
2379,2017,Creative Residencies for Emerging Artists Teaching Empowerment,SISG,Service RSO,5,600.0
2380,2017,Dance Marathon,SISG,Service RSO,13,8000.0
2381,2017,Dance the Bay,SISG,Performing Arts RSO,4,600.0
2382,2017,De-stress with Dogs,SISG,Health & Wellness RSO,1,400.0
2383,2017,Dr. Interns,SISG,Professional RSO,5,500.0
2384,2017,DREAM Campus Ministry,SISG,Service RSO,1,400.0
2385,2017,Dreamers Project Mentorship Program,SISG,Service RSO,1,400.0
2386,2017,DULCE (Diabetes: Unidos Lograremos Controlar Esta Enfermedad),SISG,Health & Wellness RSO,10,675.0
2387,2017,East Bay Community Builders,SISG,Service RSO,1,500.0
2388,2017,Effective Altruists of Berkeley,SISG,Service RSO,2,500.0
2389,2017,Enactus of Berkeley,SISG,Professional RSO,2,500.0
2390,2017,Engineers Without Borders at Berkeley,SISG,Service RSO,6,0.0
2391,2017,Expanding Your Horizons at Berkeley,SISG,Service RSO,5,1000.0
2392,2017,eXperimental Computing Facility,SISG,Technology RSO,1,500.0
2393,2017,Financial Literacy and Economic Justice Conference,SISG,Professional RSO,2,500.0
2394,2017,Gates Millennium Student Association,SISG,Service RSO,11,950.0
2395,2017,GiANT Filmmakers,SISG,Media & Film RSO,9,1910.0
2396,2017,Global Medical Training,SISG,Service RSO,1,0.0
2397,2017,The Global Social Innovation Initiative at Berkeley,SISG,Service RSO,2,500.0
2398,2017,GlobeMed at Berkeley,SISG,Political & Advocacy RSO,1,0.0
2399,2017,Graduate Students de la Raza,SISG,Cultural & Identity/Cultural & Ethnic RSO,1,500.0
2400,2017,Grant a Wish at Berkeley,SISG,Service RSO,5,500.0
2401,2017,Hands and Feet,SISG,Service RSO,2,400.0
2402,2017,Health and Medical Apprenticeship Program,SISG,Health & Wellness RSO,34,13500.0
2403,2017,Health Guardians of Berkeley,SISG,Academic RSO,7,800.0
2404,2017,Hermanas Unidas de UC Berkeley,SISG,Cultural & Identity/Cultural & Ethnic RSO,12,1000.0
2405,2017,Hippies For Hope,SISG,Service RSO,2,400.0
2406,2017,Hispanic Engineers and Scientists,SISG,Academic RSO,3,0.0
2407,2017,Hmong Student Association at Berkeley,SISG,Cultural & Identity/International RSO,10,1500.0
2408,2017,Homeless Student Union,SISG,Service RSO,2,2800.0
2409,2017,InnoWorks of Berkeley,SISG,Service RSO,4,600.0
2410,2017,Iu-Mien Student Union,SISG,Cultural & Identity/International RSO,11,1433.0
2411,2017,Jakara Movement Club at Berkeley,SISG,Cultural & Identity/Cultural & Ethnic RSO,1,500.0
2412,2017,Kidney Disease Screening and Awareness Program,SISG,Service RSO,1,500.0
2413,2017,Kids in Nutrition,SISG,Service RSO,1,300.0
2414,2017,Labor Coach Program,SISG,Service RSO,7,800.0
2415,2017,Laotian American Student Representatives,SISG,Cultural & Identity/Cultural & Ethnic RSO,19,2000.0
2416,2017,Learning Enterprises at Berkeley,SISG,Service RSO,3,600.0
2417,2017,Let's Rise - Asian Mentorship Program,SISG,Service RSO,12,1300.0
2418,2017,Mak,SISG,Service RSO,1,300.0
2419,2017,MEDLIFE,SISG,Service RSO,7,550.0
2420,2017,Middle Eastern North African Recruitment and Retention Center,SISG,Sponsored RSO,4,0.0
2421,2017,Mixed @ Berkeley Recruitment and Retention Center - MRRC,SISG,Sponsored RSO,20,500.0
2422,2017,National Council of Negro Women,SISG,Cultural & Identity/Women Interest RSO,11,2000.0
2423,2017,Indigenous and Native Coalition (INC) Recruitment and Retention Center,SISG,Sponsored RSO,25,11000.0
2424,2017,Oakland Asian Student Educational Services,SISG,Service RSO,15,1650.0
2425,2017,Patient Advocacy Student Group,SISG,Service RSO,5,1250.0
2426,2017,Paws and Claws of Berkeley,SISG,Service RSO,6,500.0
2427,2017,"Peers Espousing Amiability, Cooperation, and Education",SISG,Service RSO,3,500.0
2428,2017,People's Test Preparation Service,SISG,Service RSO,21,3050.0
2429,2017,Pilipinx Academic Student Services,SISG,Sponsored RSO,33,33600.0
2430,2017,Pre-Health Student Council,SISG,Health & Wellness RSO,4,500.0
2431,2017,Project Peanut Butter,SISG,Service RSO,3,500.0
2432,2017,"Project Rishi, The Berkeley Chapter",SISG,Service RSO,10,1164.0
2433,2017,Project Spreading Multiculturalism and Inspiring Leadership through Education,SISG,Service RSO,9,3000.0
2434,2017,Project Vision,SISG,Service RSO,11,900.0
2435,2017,Queer Alliance & Resource Center,SISG,Cultural & Identity/LGBTQ+ RSO,49,18000.0
2436,2017,Queer Student Union,SISG,Cultural & Identity/LGBTQ+ RSO,10,300.0
2437,2017,Raíces Recruitment and Retention Center,SISG,Sponsored RSO,40,56766.0
2438,2017,REACH! Asian Pacific American Recruitment and Retention Center,SISG,Sponsored RSO,21,21000.0
2439,2017,Migrant Advocacy Project,SISG,Service RSO,3,450.0
2440,2017,Renters' Legal Assistance,SISG,Service RSO,35,200.0
2441,2017,Cal Rotaract,SISG,Service RSO,13,2000.0
2442,2017,The Sage Mentorship Project,SISG,Service RSO,5,600.0
2443,2017,Seed of Health,SISG,Service RSO,1,0.0
2444,2017,Southeast Asian Mentorship,SISG,Service RSO,11,800.0
2445,2017,Southeast Asian Prison Outreach Project,SISG,Political & Advocacy RSO,7,700.0
2446,2017,Southeast Asian Student Coalition,SISG,Cultural & Identity/Cultural & Ethnic RSO,11,8300.0
2447,2017,Spectrum: Autism at Cal,SISG,Political & Advocacy RSO,7,600.0
2448,2017,Student to Student Peer Counseling,SISG,Service RSO,25,1100.0
2449,2017,Suitcase Clinic,SISG,Service RSO,19,11000.0
2450,2017,Teach in Prison,SISG,Service RSO,8,2650.0
2451,2017,Team HBV,SISG,Health & Wellness RSO,11,650.0
2452,2017,The Berkeley Group,SISG,Professional RSO,15,1900.0
2453,2017,The Berkeley Project,SISG,Service RSO,11,900.0
2454,2017,Youth Support Program,SISG,Service RSO,22,800.0
2455,2017,Theater for Charity,SISG,Performing Arts RSO,15,1550.0
2456,2017,TRENZA,SISG,Cultural & Identity/Women Interest RSO,22,1600.0
2457,2017,Thrive Aspire Lead,SISG,Service RSO,1,400.0
2458,2017,Tzu Chi Compassion Relief Foundation,SISG,Service RSO,9,300.0
2459,2017,UNICEF at Berkeley,SISG,Service RSO,15,615.0
2460,2017,Universal Love and Peace,SISG,Service RSO,6,500.0
2461,2017,Universities Allied for Essential Medicines,SISG,Service RSO,3,500.0
2462,2017,Urban Scholars at Berkeley,SISG,Service RSO,2,500.0
2463,2017,V-Day at Berkeley,SISG,Political & Advocacy RSO,3,500.0
2464,2017,VIDA Medical Volunteer,SISG,Service RSO,1,400.0
2465,2017,Vietnamese Student Association,SISG,Cultural & Identity/International RSO,26,5700.0
2466,2017,Volunteer Health Interpreters Organization,SISG,Health & Wellness RSO,12,2100.0
2467,2017,Volunteer Income Tax Assistance Program,SISG,Service RSO,4,600.0
2468,2017,Volunteers for Medical Outreach,SISG,Service RSO,5,2200.0
2469,2017,Women and Youth Supporting Each Other,SISG,Health & Wellness RSO,3,600.0
2470,2017,Wonderworks,SISG,Service RSO,7,600.0
2471,2017,You Mean More,SISG,Health & Wellness RSO,6,1500.0
2472,2018,BARE Magazine,PUB,Publications RSO,11,3100.0
2473,2018,Berkeley Fiction Review,PUB,Publications RSO,35,1500.0
2474,2018,Berkeley Poetry Review,PUB,Publications RSO,24,500.0
2475,2018,The Berkeley Political Review,PUB,Publications RSO,17,7000.0
2476,2018,Berkeley Science Review,PUB,Publications RSO,18,1000.0
2477,2018,Cal Literature & Arts Magazine,PUB,Publications RSO,27,2400.0
2478,2018,Caliber Magazine,PUB,Publications RSO,9,8000.0
2479,2018,Clio's Scroll,PUB,Publications RSO,19,1900.0
2480,2018,Garb,PUB,Publications RSO,2,100.0
2481,2018,The Heuristic Squelch,PUB,Publications RSO,22,3000.0
2482,2018,maganda magazine,PUB,Publications RSO,29,2500.0
2483,2018,Mechanism of Feeling,PUB,Publications RSO,2,700.0
2484,2018,Perspective Magazine,PUB,Publications RSO,21,3900.0
2485,2018,The Smart Ass,PUB,Publications RSO,17,3000.0
2486,2018,Spoon University at Berkeley,PUB,Publications RSO,5,1100.0
2487,2018,Student Journal of Middle Eastern Studies,PUB,Publications RSO,2,400.0
2488,2018,The B-Side,PUB,Publications RSO,6,770.0
2489,2018,The Beet of Berkeley,PUB,Publications RSO,2,160.0
2490,2018,The Hapa Club,PUB,Cultural & Identity/Cultural & Ethnic RSO,2,400.0
2491,2018,Public Health Advocate,PUB,Publications RSO,14,1200.0
2492,2018,The Rhetoric Society at Berkeley,PUB,Publications RSO,3,500.0
2493,2018,Undergraduate Journal of Psychology at Berkeley,PUB,Publications RSO,5,400.0
2494,2018,Threads,PUB,Publications RSO,18,10000.0
2495,2018,To An Unknown God,PUB,Publications RSO,10,2900.0
2496,2018,Undergraduate Journal of Classics at Berkeley,PUB,Publications RSO,4,1100.0
2497,2018,180 Degrees Consulting at Berkeley,SAG,Service RSO,3,500.0
2498,2018,"A.S.T.R.O. - Astronomer's Society for Teaching, Recreation and Outreach",SAG,Academic RSO,2,400.0
2499,2018,ABA,SAG,Professional RSO,2,0.0
2500,2018,Abba Modern,SAG,Performing Arts RSO,2,400.0
2501,2018,acts2fellowship,SAG,Spiritual RSO,17,3000.0
2502,2018,AFX Dance,SAG,Performing Arts RSO,6,0.0
2503,2018,Afghan Student Association,SAG,Cultural & Identity/International RSO,11,1500.0
2504,2018,Alpha Kappa Psi,SAG,Academic RSO,8,1580.0
2505,2018,Alpha Phi Omega,SAG,Service RSO,33,3500.0
2506,2018,American Advertising Federation,SAG,Professional RSO,3,500.0
2507,2018,American Chemical Society at Berkeley Student Chapter,SAG,Professional RSO,3,500.0
2509,2018,American Institute of Aeronautics and Astronautics,SAG,Departmental RSO,3,0.0
2510,2018,American Medical Student Association--Berkeley Premedical Chapter,SAG,Professional RSO,20,650.0
2511,2018,American Medical Women's Association at Berkeley,SAG,Cultural & Identity/Women Interest RSO,3,500.0
2512,2018,American Society of Civil Engineers,SAG,Academic RSO,2,0.0
2513,2018,Amigos,SAG,Recreational RSO,2,100.0
2514,2018,Arab Student Union,SAG,Cultural & Identity/International RSO,7,1300.0
2515,2018,Armenian Student Association,SAG,Cultural & Identity/International RSO,36,2000.0
2516,2018,Artists in Resonance,SAG,Performing Arts RSO,4,500.0
2517,2018,ASCEND,SAG,Professional RSO,10,500.0
2518,2018,"Asha for Education, Berkeley",SAG,Service RSO,14,1000.0
2519,2018,Asian American Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,21,4563.0
2520,2018,Asian American Christian Fellowship,SAG,Spiritual RSO,5,400.0
2521,2018,Association for Muslim Professional Development,SAG,Professional RSO,12,1400.0
2522,2018,Association for Socially Responsible Business,SAG,Professional RSO,1,100.0
2523,2018,Underwater Robotics at Berkeley,SAG,Professional RSO,2,0.0
2524,2018,Azaad,SAG,Performing Arts RSO,6,0.0
2525,2018,Ballet Company at Berkeley,SAG,Performing Arts RSO,7,600.0
2526,2018,Ballet Folklorico Reflejos De Mexico,SAG,Performing Arts RSO,6,600.0
2527,2018,Bangali Student Association at Berkeley,SAG,Cultural & Identity/International RSO,2,400.0
2528,2018,BerKast,SAG,Media & Film RSO,2,400.0
2529,2018,Berkeley Advertising Agency,SAG,Professional RSO,2,400.0
2530,2018,Berkeley Ballroom Dancers,SAG,Performing Arts RSO,4,400.0
2531,2018,Berkeley Business Society,SAG,Professional RSO,2,0.0
2532,2018,Berkeley Carillon Guild,SAG,Performing Arts RSO,15,150.0
2533,2018,Berkeley Chinese Students and Scholars Association,SAG,Cultural & Identity/International RSO,12,1500.0
2534,2018,Berkeley College Republicans,SAG,Political & Advocacy RSO,23,1000.0
2535,2018,Berkeley Energy and Resources Collaborative (Graduate group),SAG,Environmental & Sustainability RSO,2,400.0
2536,2018,Berkeley Indonesian Student Association,SAG,Cultural & Identity/International RSO,4,500.0
2537,2018,Berkeley Innovation,SAG,Arts RSO,3,0.0
2538,2018,Berkeley Legal Studies Association,SAG,Academic RSO,2,400.0
2539,2018,Berkeley Women in Business,SAG,Cultural & Identity/Women Interest RSO,15,700.0
2540,2018,Best Laid Plans,SAG,Performing Arts RSO,3,400.0
2541,2018,Beyond Academia,SAG,Academic RSO,2,500.0
2542,2018,Black Pre-Law Association at Berkeley,SAG,Professional RSO,2,400.0
2543,2018,Black Recruitment and Retention Center,SAG,Sponsored RSO,36,40500.0
2544,2018,Black Student Union,SAG,Cultural & Identity/Cultural & Ethnic RSO,9,15500.0
2545,2018,Black Students in Health Association,SAG,Cultural & Identity/Cultural & Ethnic RSO,3,250.0
2546,2018,Board Games at Berkeley,SAG,Recreational RSO,2,500.0
2547,2018,BridgeUSA at Berkeley,SAG,Political & Advocacy RSO,2,400.0
2548,2018,Business Careers in Entertainment Club,SAG,Professional RSO,5,800.0
2549,2018,Business Review at Berkeley,SAG,Publications RSO,1,100.0
2550,2018,Cal Actuarial League,SAG,Professional RSO,14,450.0
2551,2018,Cal American Civil Liberties Union,SAG,Political & Advocacy RSO,2,300.0
2552,2018,Cal Berkeley Democrats,SAG,Political & Advocacy RSO,21,4200.0
2553,2018,Cal Dragon Boat,SAG,Recreational RSO,15,2500.0
2554,2018,Cal Hawai'i Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,30,3400.0
2555,2018,Cal Hiking and Outdoor Society,SAG,Recreational RSO,70,5000.0
2556,2018,Cal in the Capital,SAG,Service RSO,41,3000.0
2557,2018,Cal Japan Club,SAG,Cultural & Identity/Cultural & Ethnic RSO,11,500.0
2558,2018,Cal Performances Student Ambassadors for the Arts,SAG,Arts RSO,5,500.0
2559,2018,Cal Pre-Vet Club,SAG,Academic RSO,9,200.0
2560,2018,Cal Queer & Asian,SAG,Cultural & Identity/LGBTQ+ RSO,9,1995.0
2561,2018,Cal Taiko,SAG,Performing Arts RSO,14,2900.0
2562,2018,Cal Undergraduate Public Health Coalition,SAG,Academic RSO,15,600.0
2563,2018,California Mock Trial,SAG,Academic RSO,18,17500.0
2564,2018,CalSlam,SAG,Performing Arts RSO,14,800.0
